user_id,issue_id,role
13898,50001,supports
13898,50075,supports
13899,50199,supports
13900,50021,supports
13901,50023,supports
13901,50156,supports
13901,50085,supports
13901,50049,supports
13902,50025,supports
13902,50136,supports
13902,50128,supports
13903,50126,supports
13903,50137,supports
13903,50024,supports
13903,50078,supports
13906,50015,supports
13906,50037,supports
13907,50078,supports
13907,50163,supports
13907,50054,supports
13908,50156,supports
13908,50073,supports
13908,50051,supports
13909,50062,supports
13909,50075,supports
13909,50129,supports
13910,50144,supports
13910,50182,supports
13914,50077,supports
13914,50141,supports
13914,50069,supports
13915,50189,supports
13915,50195,supports
13915,50170,supports
13915,50116,supports
13916,50046,supports
13917,50086,supports
13917,50019,supports
13917,50087,supports
13918,50083,supports
13918,50045,supports
13919,50197,supports
13921,50015,supports
13921,50079,supports
13922,50041,supports
13922,50075,supports
13923,50050,supports
13925,50144,supports
13925,50133,supports
13925,50180,supports
13926,50005,supports
13926,50072,supports
13926,50014,supports
13927,50041,supports
13928,50151,supports
13928,50104,supports
13929,50154,supports
13930,50143,supports
13930,50151,supports
13930,50035,supports
13931,50176,supports
13931,50131,supports
13931,50196,supports
13933,50117,supports
13933,50145,supports
13933,50182,supports
13934,50101,supports
13934,50196,supports
13934,50193,supports
13934,50048,supports
13935,50066,supports
13935,50037,supports
13935,50012,supports
13935,50048,supports
13937,50107,supports
13937,50006,supports
13937,50106,supports
13937,50008,supports
13938,50153,supports
13938,50087,supports
13938,50073,supports
13939,50179,supports
13940,50015,supports
13940,50079,supports
13940,50037,supports
13940,50143,supports
13942,50142,supports
13943,50030,supports
13945,50047,supports
13945,50060,supports
13945,50090,supports
13946,50021,supports
13946,50115,supports
13946,50075,supports
13946,50188,supports
13947,50133,supports
13947,50051,supports
13947,50158,supports
13948,50062,supports
13948,50069,supports
13948,50159,supports
13949,50132,supports
13949,50043,supports
13950,50167,supports
13950,50111,supports
13951,50087,supports
13952,50069,supports
13952,50075,supports
13952,50040,supports
13953,50168,supports
13953,50142,supports
13953,50040,supports
13954,50129,supports
13954,50195,supports
13954,50154,supports
13954,50148,supports
13955,50065,supports
13955,50171,supports
13955,50199,supports
13956,50066,supports
13956,50141,supports
13956,50069,supports
13957,50154,supports
13957,50162,supports
13957,50002,supports
13957,50144,supports
13958,50043,supports
13958,50151,supports
13958,50046,supports
13959,50173,supports
13959,50141,supports
13960,50157,supports
13961,50176,supports
13961,50089,supports
13961,50137,supports
13961,50123,supports
13962,50181,supports
13962,50078,supports
13963,50028,supports
13963,50104,supports
13964,50158,supports
13964,50045,supports
13964,50129,supports
13964,50079,supports
13965,50151,supports
13965,50083,supports
13965,50177,supports
13967,50104,supports
13967,50137,supports
13967,50078,supports
13969,50191,supports
13969,50197,supports
13969,50005,supports
13970,50086,supports
13970,50180,supports
13970,50081,supports
13970,50142,supports
13971,50045,supports
13971,50026,supports
13971,50023,supports
13971,50106,supports
13972,50199,supports
13975,50046,supports
13975,50116,supports
13976,50094,supports
13976,50194,supports
13976,50119,supports
13977,50051,supports
13977,50031,supports
13978,50023,supports
13978,50164,supports
13978,50048,supports
13979,50191,supports
13979,50146,supports
13979,50010,supports
13980,50076,supports
13980,50038,supports
13981,50071,supports
13981,50073,supports
13981,50127,supports
13982,50145,supports
13982,50195,supports
13982,50059,supports
13982,50135,supports
13983,50074,supports
13984,50152,supports
13984,50077,supports
13984,50058,supports
13986,50159,supports
13986,50107,supports
13986,50112,supports
13987,50191,supports
13987,50084,supports
13989,50172,supports
13989,50024,supports
13991,50179,supports
13992,50190,supports
13992,50065,supports
13992,50066,supports
13992,50056,supports
13993,50128,supports
13993,50186,supports
13993,50109,supports
13994,50013,supports
13996,50101,supports
13996,50135,supports
13996,50067,supports
13996,50046,supports
13997,50138,supports
13997,50151,supports
13998,50014,supports
13998,50035,supports
13998,50112,supports
13999,50015,supports
13999,50139,supports
13999,50154,supports
13999,50044,supports
14000,50076,supports
14000,50063,supports
14000,50030,supports
14001,50122,supports
14001,50105,supports
14001,50056,supports
14001,50176,supports
14002,50140,supports
14002,50098,supports
14002,50054,supports
14002,50153,supports
14003,50122,supports
14003,50145,supports
14004,50016,supports
14006,50153,supports
14006,50199,supports
14006,50069,supports
14006,50096,supports
14008,50011,supports
14008,50101,supports
14008,50183,supports
14008,50110,supports
14009,50182,supports
14009,50002,supports
14010,50035,supports
14010,50162,supports
14012,50119,supports
14012,50036,supports
14013,50085,supports
14013,50165,supports
14013,50072,supports
14014,50149,supports
14014,50162,supports
14014,50015,supports
14014,50149,supports
14015,50055,supports
14016,50190,supports
14016,50027,supports
14016,50148,supports
14019,50000,supports
14019,50002,supports
14020,50049,supports
14021,50100,supports
14021,50070,supports
14021,50079,supports
14021,50120,supports
14022,50185,supports
14023,50133,supports
14024,50031,supports
14025,50040,supports
14025,50135,supports
14026,50039,supports
14026,50048,supports
14027,50090,supports
14027,50094,supports
14027,50132,supports
14027,50140,supports
14028,50128,supports
14028,50167,supports
14029,50132,supports
14030,50188,supports
14030,50037,supports
14031,50109,supports
14032,50020,supports
14032,50154,supports
14032,50077,supports
14032,50104,supports
14034,50140,supports
14034,50179,supports
14034,50101,supports
14035,50074,supports
14035,50092,supports
14036,50072,supports
14036,50008,supports
14036,50076,supports
14037,50135,supports
14038,50199,supports
14038,50057,supports
14038,50104,supports
14039,50026,supports
14039,50021,supports
14039,50114,supports
14039,50028,supports
14040,50034,supports
14040,50143,supports
14040,50031,supports
14040,50049,supports
14041,50100,supports
14041,50153,supports
14041,50034,supports
14042,50089,supports
14042,50077,supports
14042,50002,supports
14042,50199,supports
14043,50164,supports
14043,50045,supports
14043,50035,supports
14044,50122,supports
14045,50097,supports
14045,50047,supports
14045,50051,supports
14045,50010,supports
14046,50047,supports
14046,50104,supports
14048,50087,supports
14048,50151,supports
14049,50057,supports
14049,50104,supports
14050,50117,supports
14050,50193,supports
14050,50069,supports
14050,50196,supports
14051,50095,supports
14051,50083,supports
14051,50030,supports
14052,50198,supports
14052,50074,supports
14052,50068,supports
14053,50007,supports
14054,50061,supports
14054,50196,supports
14054,50121,supports
14054,50129,supports
14055,50158,supports
14055,50035,supports
14055,50142,supports
14056,50071,supports
14056,50011,supports
14057,50056,supports
14057,50058,supports
14057,50051,supports
14058,50063,supports
14058,50131,supports
14058,50194,supports
14058,50046,supports
14060,50065,supports
14060,50094,supports
14061,50031,supports
14061,50062,supports
14061,50030,supports
14062,50094,supports
14064,50135,supports
14064,50143,supports
14064,50119,supports
14064,50150,supports
14065,50165,supports
14065,50008,supports
14066,50102,supports
14066,50120,supports
14068,50184,supports
14069,50010,supports
14071,50002,supports
14071,50184,supports
14071,50145,supports
14073,50018,supports
14073,50130,supports
14073,50119,supports
14073,50189,supports
14075,50112,supports
14076,50176,supports
14076,50160,supports
14077,50064,supports
14077,50033,supports
14078,50106,supports
14079,50039,supports
14079,50002,supports
14079,50051,supports
14080,50034,supports
14080,50010,supports
14080,50002,supports
14080,50079,supports
14081,50030,supports
14081,50173,supports
14082,50172,supports
14082,50151,supports
14082,50155,supports
14083,50095,supports
14083,50192,supports
14083,50183,supports
14083,50183,supports
14085,50083,supports
14085,50011,supports
14085,50199,supports
14085,50055,supports
14086,50050,supports
14086,50157,supports
14086,50076,supports
14088,50163,supports
14088,50006,supports
14090,50047,supports
14091,50181,supports
14091,50178,supports
14091,50106,supports
14092,50147,supports
14092,50051,supports
14092,50118,supports
14093,50175,supports
14094,50050,supports
14096,50012,supports
14097,50021,supports
14097,50027,supports
14097,50036,supports
14097,50119,supports
14098,50197,supports
14098,50193,supports
14098,50061,supports
14098,50019,supports
14099,50108,supports
14099,50132,supports
14099,50077,supports
14100,50123,supports
14100,50101,supports
14100,50161,supports
14100,50137,supports
14101,50069,supports
14102,50059,supports
14102,50143,supports
14102,50135,supports
14102,50086,supports
14104,50086,supports
14105,50050,supports
14108,50110,supports
14108,50171,supports
14108,50161,supports
14108,50062,supports
14109,50124,supports
14109,50005,supports
14109,50020,supports
14109,50051,supports
14111,50158,supports
14111,50006,supports
14111,50173,supports
14111,50016,supports
14112,50087,supports
14112,50070,supports
14113,50012,supports
14113,50199,supports
14113,50015,supports
14113,50100,supports
14114,50127,supports
14114,50061,supports
14114,50177,supports
14115,50098,supports
14115,50147,supports
14115,50113,supports
14115,50037,supports
14116,50114,supports
14116,50089,supports
14116,50002,supports
14116,50069,supports
14117,50051,supports
14118,50075,supports
14118,50015,supports
14118,50023,supports
14118,50103,supports
14119,50031,supports
14119,50139,supports
14119,50184,supports
14120,50169,supports
14120,50137,supports
14120,50188,supports
14120,50195,supports
14122,50059,supports
14122,50040,supports
14122,50106,supports
14122,50001,supports
14123,50151,supports
14125,50158,supports
14125,50165,supports
14125,50054,supports
14125,50128,supports
14126,50160,supports
14126,50091,supports
14127,50138,supports
14127,50037,supports
14127,50059,supports
14130,50166,supports
14130,50051,supports
14130,50190,supports
14130,50057,supports
14131,50138,supports
14132,50059,supports
14133,50012,supports
14134,50077,supports
14135,50041,supports
14135,50163,supports
14137,50107,supports
14137,50129,supports
14138,50030,supports
14138,50017,supports
14139,50117,supports
14139,50087,supports
14139,50160,supports
14142,50027,supports
14142,50197,supports
14142,50037,supports
14142,50144,supports
14143,50189,supports
14143,50065,supports
14143,50129,supports
14145,50014,supports
14145,50087,supports
14146,50061,supports
14146,50088,supports
14146,50147,supports
14146,50099,supports
14147,50198,supports
14147,50027,supports
14147,50165,supports
14148,50000,supports
14148,50050,supports
14148,50149,supports
14149,50069,supports
14149,50150,supports
14149,50070,supports
14149,50095,supports
14152,50146,supports
14153,50188,supports
14153,50099,supports
14153,50087,supports
14154,50033,supports
14154,50099,supports
14155,50057,supports
14155,50023,supports
14155,50110,supports
14155,50062,supports
14156,50008,supports
14156,50071,supports
14156,50180,supports
14157,50033,supports
14157,50171,supports
14157,50191,supports
14157,50190,supports
14159,50175,supports
14160,50045,supports
14160,50199,supports
14160,50123,supports
14160,50032,supports
14161,50149,supports
14162,50002,supports
14162,50086,supports
14164,50117,supports
14165,50005,supports
14165,50030,supports
14165,50008,supports
14165,50189,supports
14166,50115,supports
14167,50154,supports
14167,50106,supports
14168,50099,supports
14168,50120,supports
14170,50018,supports
14170,50145,supports
14170,50067,supports
14170,50155,supports
14172,50159,supports
14172,50030,supports
14172,50025,supports
14173,50161,supports
14173,50100,supports
14174,50109,supports
14176,50167,supports
14176,50153,supports
14176,50041,supports
14177,50063,supports
14177,50146,supports
14178,50000,supports
14178,50182,supports
14179,50178,supports
14179,50178,supports
14180,50169,supports
14180,50182,supports
14182,50169,supports
14183,50075,supports
14183,50101,supports
14185,50167,supports
14185,50170,supports
14185,50189,supports
14187,50143,supports
14187,50097,supports
14188,50136,supports
14188,50045,supports
14189,50113,supports
14189,50075,supports
14190,50090,supports
14191,50086,supports
14192,50047,supports
14192,50053,supports
14193,50173,supports
14193,50189,supports
14193,50189,supports
14195,50142,supports
14195,50074,supports
14195,50089,supports
14195,50107,supports
14196,50197,supports
14196,50138,supports
14196,50086,supports
14196,50078,supports
14197,50150,supports
14197,50120,supports
14197,50176,supports
14197,50041,supports
14198,50112,supports
14198,50062,supports
14199,50081,supports
14199,50152,supports
14200,50039,supports
14200,50072,supports
14201,50093,supports
14202,50124,supports
14202,50053,supports
14202,50078,supports
14205,50174,supports
14205,50085,supports
14205,50163,supports
14207,50196,supports
14208,50124,supports
14208,50103,supports
14208,50040,supports
14208,50148,supports
14209,50101,supports
14209,50021,supports
14209,50098,supports
14209,50093,supports
14210,50197,supports
14210,50031,supports
14210,50151,supports
14211,50099,supports
14211,50150,supports
14211,50079,supports
14212,50143,supports
14212,50166,supports
14213,50193,supports
14213,50054,supports
14213,50187,supports
14214,50156,supports
14214,50122,supports
14214,50046,supports
14215,50137,supports
14215,50154,supports
14215,50075,supports
14215,50119,supports
14216,50028,supports
14216,50090,supports
14216,50141,supports
14217,50041,supports
14218,50158,supports
14218,50187,supports
14218,50044,supports
14219,50021,supports
14220,50036,supports
14220,50097,supports
14220,50080,supports
14220,50068,supports
14221,50177,supports
14222,50115,supports
14222,50069,supports
14222,50053,supports
14223,50142,supports
14223,50111,supports
14223,50059,supports
14224,50103,supports
14224,50010,supports
14224,50137,supports
14224,50035,supports
14225,50152,supports
14225,50142,supports
14225,50025,supports
14225,50194,supports
14226,50161,supports
14226,50129,supports
14226,50024,supports
14226,50162,supports
14229,50093,supports
14229,50059,supports
14231,50030,supports
14231,50081,supports
14231,50099,supports
14232,50179,supports
14232,50005,supports
14233,50198,supports
14234,50191,supports
14234,50122,supports
14234,50187,supports
14234,50157,supports
14235,50159,supports
14235,50036,supports
14235,50028,supports
14236,50130,supports
14236,50080,supports
14237,50068,supports
14237,50141,supports
14237,50143,supports
14237,50094,supports
14238,50166,supports
14238,50183,supports
14238,50072,supports
14239,50110,supports
14239,50100,supports
14240,50127,supports
14240,50108,supports
14241,50015,supports
14241,50188,supports
14241,50183,supports
14242,50020,supports
14243,50148,supports
14243,50040,supports
14243,50109,supports
14243,50194,supports
14244,50062,supports
14244,50140,supports
14244,50033,supports
14244,50024,supports
14245,50109,supports
14246,50192,supports
14247,50096,supports
14248,50153,supports
14248,50032,supports
14249,50038,supports
14249,50049,supports
14250,50119,supports
14251,50148,supports
14251,50083,supports
14252,50199,supports
14252,50197,supports
14252,50038,supports
14252,50038,supports
14253,50103,supports
14253,50065,supports
14253,50122,supports
14254,50060,supports
14254,50051,supports
14254,50120,supports
14254,50182,supports
14256,50152,supports
14256,50025,supports
14256,50034,supports
14256,50027,supports
14257,50122,supports
14257,50002,supports
14258,50169,supports
14258,50146,supports
14258,50171,supports
14259,50110,supports
14259,50033,supports
14260,50094,supports
14260,50057,supports
14262,50142,supports
14262,50197,supports
14262,50166,supports
14263,50106,supports
14263,50105,supports
14263,50105,supports
14263,50036,supports
14264,50074,supports
14265,50000,supports
14265,50183,supports
14265,50141,supports
14267,50089,supports
14269,50162,supports
14271,50126,supports
14271,50039,supports
14271,50133,supports
14271,50035,supports
14272,50135,supports
14272,50077,supports
14272,50065,supports
14272,50000,supports
14273,50133,supports
14274,50128,supports
14274,50151,supports
14274,50080,supports
14275,50168,supports
14275,50017,supports
14276,50178,supports
14276,50089,supports
14277,50169,supports
14278,50090,supports
14278,50186,supports
14278,50006,supports
14279,50166,supports
14279,50150,supports
14279,50057,supports
14279,50159,supports
14282,50120,supports
14282,50162,supports
14282,50086,supports
14282,50191,supports
14283,50067,supports
14283,50045,supports
14283,50070,supports
14283,50015,supports
14284,50020,supports
14284,50005,supports
14287,50189,supports
14287,50143,supports
14287,50174,supports
14289,50107,supports
14290,50049,supports
14290,50116,supports
14290,50130,supports
14290,50082,supports
14291,50015,supports
14292,50069,supports
14292,50020,supports
14292,50051,supports
14293,50140,supports
14293,50112,supports
14293,50084,supports
14293,50045,supports
14295,50027,supports
14295,50065,supports
14295,50162,supports
14296,50126,supports
14297,50042,supports
14297,50088,supports
14297,50132,supports
14297,50150,supports
14299,50183,supports
14299,50181,supports
14300,50128,supports
14300,50118,supports
14301,50168,supports
14301,50087,supports
14302,50082,supports
14302,50143,supports
14303,50141,supports
14303,50151,supports
14305,50060,supports
14305,50150,supports
14305,50135,supports
14306,50058,supports
14307,50054,supports
14308,50040,supports
14308,50026,supports
14310,50063,supports
14310,50161,supports
14310,50025,supports
14310,50191,supports
14311,50145,supports
14311,50015,supports
14312,50183,supports
14313,50113,supports
14313,50185,supports
14313,50040,supports
14313,50095,supports
14314,50105,supports
14314,50126,supports
14314,50105,supports
14314,50001,supports
14315,50164,supports
14315,50131,supports
14315,50014,supports
14316,50124,supports
14318,50106,supports
14318,50085,supports
14319,50097,supports
14319,50041,supports
14319,50180,supports
14320,50075,supports
14321,50126,supports
14321,50079,supports
14321,50147,supports
14321,50035,supports
14322,50005,supports
14323,50043,supports
14323,50129,supports
14323,50124,supports
14324,50187,supports
14324,50001,supports
14324,50008,supports
14324,50102,supports
14325,50009,supports
14325,50157,supports
14325,50141,supports
14325,50192,supports
14326,50143,supports
14326,50030,supports
14326,50153,supports
14326,50031,supports
14327,50095,supports
14327,50106,supports
14327,50195,supports
14328,50047,supports
14329,50093,supports
14329,50016,supports
14330,50053,supports
14330,50153,supports
14330,50135,supports
14331,50184,supports
14332,50015,supports
14332,50107,supports
14335,50166,supports
14335,50041,supports
14335,50009,supports
14336,50169,supports
14336,50109,supports
14337,50060,supports
14337,50002,supports
14337,50009,supports
14337,50173,supports
14338,50013,supports
14338,50122,supports
14338,50013,supports
14339,50120,supports
14340,50041,supports
14340,50192,supports
14340,50054,supports
14341,50131,supports
14342,50003,supports
14343,50196,supports
14343,50187,supports
14343,50040,supports
14343,50128,supports
14344,50183,supports
14344,50099,supports
14345,50102,supports
14345,50065,supports
14345,50144,supports
14346,50108,supports
14346,50195,supports
14346,50077,supports
14346,50104,supports
14347,50114,supports
14347,50166,supports
14347,50060,supports
14349,50113,supports
14349,50078,supports
14350,50095,supports
14350,50168,supports
14350,50043,supports
14350,50081,supports
14352,50187,supports
14352,50013,supports
14352,50042,supports
14352,50037,supports
14353,50177,supports
14354,50069,supports
14354,50051,supports
14354,50018,supports
14355,50154,supports
14356,50073,supports
14356,50106,supports
14356,50179,supports
14357,50193,supports
14358,50182,supports
14358,50085,supports
14359,50156,supports
14359,50169,supports
14359,50102,supports
14361,50066,supports
14361,50019,supports
14361,50006,supports
14361,50066,supports
14362,50074,supports
14362,50069,supports
14362,50067,supports
14364,50175,supports
14364,50149,supports
14364,50143,supports
14365,50148,supports
14365,50077,supports
14365,50083,supports
14365,50186,supports
14367,50058,supports
14367,50085,supports
14367,50065,supports
14367,50064,supports
14369,50113,supports
14370,50134,supports
14370,50130,supports
14370,50140,supports
14371,50105,supports
14371,50180,supports
14371,50092,supports
14371,50162,supports
14372,50109,supports
14373,50013,supports
14374,50113,supports
14375,50094,supports
14375,50069,supports
14378,50165,supports
14378,50031,supports
14378,50040,supports
14379,50193,supports
14380,50116,supports
14381,50160,supports
14381,50145,supports
14382,50015,supports
14384,50132,supports
14384,50160,supports
14384,50035,supports
14384,50172,supports
14385,50019,supports
14385,50095,supports
14385,50142,supports
14386,50028,supports
14387,50136,supports
14387,50100,supports
14390,50143,supports
14390,50162,supports
14391,50087,supports
14392,50081,supports
14392,50153,supports
14394,50133,supports
14394,50015,supports
14394,50017,supports
14394,50190,supports
14395,50049,supports
14395,50004,supports
14396,50051,supports
14396,50161,supports
14396,50034,supports
14397,50064,supports
14397,50043,supports
14398,50051,supports
14398,50041,supports
14398,50027,supports
14401,50156,supports
14401,50053,supports
14401,50011,supports
14402,50081,supports
14402,50087,supports
14402,50080,supports
14403,50146,supports
14403,50128,supports
14404,50153,supports
14406,50187,supports
14407,50144,supports
14409,50171,supports
14409,50166,supports
14409,50034,supports
14409,50132,supports
14411,50139,supports
14411,50003,supports
14411,50002,supports
14411,50105,supports
14412,50009,supports
14412,50036,supports
14413,50119,supports
14413,50080,supports
14413,50132,supports
14413,50152,supports
14415,50119,supports
14416,50006,supports
14417,50016,supports
14417,50005,supports
14417,50147,supports
14417,50001,supports
14418,50199,supports
14419,50040,supports
14420,50135,supports
14420,50150,supports
14420,50184,supports
14421,50138,supports
14422,50126,supports
14422,50167,supports
14422,50158,supports
14423,50194,supports
14424,50105,supports
14424,50178,supports
14424,50106,supports
14424,50114,supports
14425,50009,supports
14425,50165,supports
14426,50116,supports
14428,50065,supports
14428,50138,supports
14428,50099,supports
14428,50178,supports
14429,50190,supports
14429,50080,supports
14429,50032,supports
14430,50116,supports
14430,50160,supports
14432,50197,supports
14432,50135,supports
14433,50140,supports
14433,50194,supports
14434,50010,supports
14434,50032,supports
14435,50162,supports
14435,50150,supports
14436,50004,supports
14436,50113,supports
14436,50156,supports
14437,50194,supports
14437,50174,supports
14437,50181,supports
14437,50132,supports
14438,50086,supports
14439,50084,supports
14439,50187,supports
14439,50083,supports
14439,50036,supports
14441,50169,supports
14441,50054,supports
14441,50081,supports
14442,50197,supports
14442,50030,supports
14443,50175,supports
14443,50197,supports
14443,50132,supports
14443,50103,supports
14444,50178,supports
14444,50046,supports
14445,50166,supports
14447,50029,supports
14449,50048,supports
14449,50111,supports
14450,50003,supports
14450,50106,supports
14450,50108,supports
14452,50179,supports
14452,50021,supports
14453,50150,supports
14453,50054,supports
14454,50006,supports
14454,50191,supports
14455,50100,supports
14455,50086,supports
14455,50183,supports
14455,50014,supports
14456,50114,supports
14456,50028,supports
14457,50013,supports
14457,50134,supports
14458,50090,supports
14458,50068,supports
14458,50009,supports
14459,50006,supports
14460,50045,supports
14460,50021,supports
14460,50114,supports
14461,50030,supports
14461,50031,supports
14462,50134,supports
14463,50128,supports
14463,50183,supports
14463,50159,supports
14464,50190,supports
14465,50046,supports
14465,50000,supports
14465,50127,supports
14465,50177,supports
14466,50019,supports
14466,50152,supports
14467,50125,supports
14467,50179,supports
14467,50057,supports
14467,50041,supports
14468,50179,supports
14468,50144,supports
14469,50126,supports
14469,50177,supports
14469,50117,supports
14469,50158,supports
14471,50152,supports
14471,50085,supports
14471,50150,supports
14471,50006,supports
14472,50005,supports
14472,50024,supports
14472,50126,supports
14472,50168,supports
14473,50005,supports
14474,50029,supports
14474,50126,supports
14474,50127,supports
14476,50142,supports
14477,50021,supports
14479,50145,supports
14481,50160,supports
14481,50105,supports
14484,50082,supports
14487,50160,supports
14487,50153,supports
14487,50158,supports
14487,50104,supports
14488,50152,supports
14488,50125,supports
14489,50037,supports
14489,50064,supports
14489,50134,supports
14490,50148,supports
14490,50060,supports
14491,50020,supports
14492,50025,supports
14492,50009,supports
14493,50108,supports
14494,50008,supports
14494,50032,supports
14494,50121,supports
14494,50073,supports
14496,50111,supports
14497,50077,supports
14497,50107,supports
14497,50011,supports
14498,50071,supports
14498,50005,supports
14499,50083,supports
14499,50033,supports
14499,50073,supports
14501,50045,supports
14501,50012,supports
14501,50105,supports
14502,50065,supports
14502,50120,supports
14502,50123,supports
14504,50124,supports
14504,50097,supports
14505,50194,supports
14507,50145,supports
14508,50074,supports
14508,50091,supports
14508,50164,supports
14508,50038,supports
14509,50018,supports
14509,50025,supports
14510,50198,supports
14510,50099,supports
14514,50064,supports
14514,50122,supports
14514,50024,supports
14514,50001,supports
14515,50109,supports
14515,50189,supports
14515,50100,supports
14515,50073,supports
14516,50050,supports
14518,50035,supports
14518,50137,supports
14518,50105,supports
14518,50006,supports
14520,50061,supports
14522,50121,supports
14523,50141,supports
14524,50158,supports
14524,50144,supports
14524,50157,supports
14524,50044,supports
14525,50108,supports
14525,50142,supports
14525,50127,supports
14525,50157,supports
14527,50021,supports
14528,50029,supports
14528,50184,supports
14528,50144,supports
14528,50116,supports
14529,50023,supports
14530,50021,supports
14530,50015,supports
14531,50167,supports
14531,50174,supports
14531,50075,supports
14534,50116,supports
14534,50189,supports
14534,50135,supports
14534,50056,supports
14535,50059,supports
14535,50148,supports
14536,50151,supports
14538,50041,supports
14538,50049,supports
14538,50069,supports
14538,50000,supports
14539,50198,supports
14539,50117,supports
14540,50095,supports
14540,50160,supports
14541,50113,supports
14541,50070,supports
14542,50010,supports
14542,50175,supports
14542,50061,supports
14542,50164,supports
14544,50132,supports
14544,50034,supports
14545,50049,supports
14546,50143,supports
14546,50063,supports
14546,50073,supports
14547,50061,supports
14549,50033,supports
14549,50082,supports
14549,50193,supports
14551,50121,supports
14551,50137,supports
14552,50023,supports
14552,50175,supports
14552,50036,supports
14553,50156,supports
14553,50189,supports
14553,50092,supports
14554,50188,supports
14554,50187,supports
14554,50045,supports
14555,50121,supports
14555,50097,supports
14555,50125,supports
14556,50132,supports
14556,50033,supports
14556,50174,supports
14557,50060,supports
14558,50196,supports
14559,50076,supports
14561,50083,supports
14561,50183,supports
14561,50132,supports
14561,50109,supports
14562,50009,supports
14562,50199,supports
14562,50126,supports
14563,50037,supports
14563,50136,supports
14564,50134,supports
14564,50102,supports
14564,50167,supports
14565,50155,supports
14565,50073,supports
14565,50038,supports
14566,50048,supports
14567,50146,supports
14567,50042,supports
14567,50156,supports
14568,50120,supports
14568,50106,supports
14568,50074,supports
14569,50024,supports
14569,50067,supports
14569,50032,supports
14570,50087,supports
14570,50033,supports
14571,50060,supports
14571,50006,supports
14571,50035,supports
14571,50054,supports
14572,50117,supports
14573,50133,supports
14573,50187,supports
14573,50123,supports
14575,50090,supports
14575,50155,supports
14576,50050,supports
14576,50021,supports
14579,50025,supports
14579,50089,supports
14579,50131,supports
14580,50098,supports
14580,50157,supports
14580,50160,supports
14581,50195,supports
14581,50019,supports
14581,50106,supports
14582,50038,supports
14582,50006,supports
14582,50152,supports
14582,50162,supports
14583,50008,supports
14583,50157,supports
14583,50083,supports
14584,50178,supports
14585,50046,supports
14585,50055,supports
14585,50044,supports
14585,50009,supports
14586,50059,supports
14586,50067,supports
14586,50041,supports
14586,50087,supports
14587,50070,supports
14588,50074,supports
14588,50147,supports
14589,50041,supports
14589,50007,supports
14589,50005,supports
14590,50134,supports
14590,50051,supports
14591,50067,supports
14591,50142,supports
14591,50059,supports
14592,50058,supports
14592,50169,supports
14592,50134,supports
14593,50013,supports
14593,50186,supports
14593,50170,supports
14593,50024,supports
14594,50125,supports
14594,50033,supports
14595,50191,supports
14596,50137,supports
14596,50078,supports
14596,50174,supports
14598,50142,supports
14598,50047,supports
14599,50062,supports
14599,50166,supports
14599,50129,supports
14600,50154,supports
14600,50103,supports
14600,50096,supports
14600,50152,supports
14601,50070,supports
14601,50000,supports
14601,50138,supports
14602,50029,supports
14602,50116,supports
14602,50081,supports
14602,50118,supports
14603,50187,supports
14603,50012,supports
14603,50047,supports
14603,50020,supports
14605,50015,supports
14606,50067,supports
14606,50098,supports
14606,50112,supports
14607,50123,supports
14607,50152,supports
14608,50004,supports
14609,50061,supports
14609,50153,supports
14609,50114,supports
14611,50176,supports
14612,50139,supports
14612,50167,supports
14612,50019,supports
14613,50139,supports
14614,50047,supports
14614,50020,supports
14614,50050,supports
14614,50177,supports
14615,50041,supports
14615,50175,supports
14616,50073,supports
14617,50195,supports
14617,50136,supports
14617,50183,supports
14617,50176,supports
14618,50003,supports
14619,50099,supports
14619,50089,supports
14619,50086,supports
14620,50199,supports
14620,50051,supports
14621,50052,supports
14621,50115,supports
14622,50101,supports
14622,50022,supports
14622,50093,supports
14623,50008,supports
14623,50178,supports
14624,50000,supports
14625,50166,supports
14626,50023,supports
14626,50111,supports
14627,50011,supports
14627,50019,supports
14628,50125,supports
14628,50145,supports
14628,50190,supports
14629,50089,supports
14631,50096,supports
14631,50160,supports
14632,50038,supports
14632,50051,supports
14634,50078,supports
14634,50121,supports
14635,50006,supports
14635,50077,supports
14635,50029,supports
14635,50148,supports
14636,50018,supports
14637,50063,supports
14637,50180,supports
14637,50129,supports
14637,50062,supports
14638,50169,supports
14638,50117,supports
14638,50166,supports
14638,50021,supports
14639,50106,supports
14639,50162,supports
14639,50033,supports
14639,50187,supports
14640,50063,supports
14641,50093,supports
14641,50149,supports
14642,50059,supports
14642,50051,supports
14643,50106,supports
14643,50061,supports
14643,50038,supports
14644,50138,supports
14644,50062,supports
14645,50169,supports
14646,50143,supports
14646,50116,supports
14646,50117,supports
14646,50022,supports
14648,50001,supports
14648,50147,supports
14650,50050,supports
14650,50053,supports
14650,50159,supports
14650,50188,supports
14651,50015,supports
14651,50072,supports
14651,50117,supports
14651,50007,supports
14653,50082,supports
14653,50132,supports
14654,50094,supports
14657,50053,supports
14657,50131,supports
14657,50166,supports
14658,50132,supports
14658,50157,supports
14659,50052,supports
14659,50002,supports
14659,50102,supports
14660,50183,supports
14662,50040,supports
14662,50144,supports
14662,50046,supports
14662,50007,supports
14663,50135,supports
14663,50092,supports
14663,50147,supports
14664,50116,supports
14665,50156,supports
14665,50050,supports
14665,50101,supports
14667,50010,supports
